id
17322002
6813151
908672
20196658
20045235
19698272
17535918
17472684
11838881
10842350
10585366
10440777
10341150
10247896
9839754
7108402
7094777
1760785
66499175
65244260
63920039
63864527
63599484
61645801
43890592
42235976
36839254
5354313
32269928
29074406
25891361
24781318
6608529
25942165
34925407
37274768
37898824
50199158
26723118
24749303
27124931
21518678
28015194
28023897
22034269
30090679
30098239
31159573
22201511
34317194
34349662
35661789
35907877
40050594
42738641
44680760
44739109
48158528
50252516
52120150
52969975
53051754
53939137
54597331
54604508
17234359
68175633
66742361
60819870
60945525
70597005
70616504
29354133
3954611
10831801
35853757
66651213
64660813
67429570
69063883
70907748
5520640
63042648
10427205
75579851
75611268
75531462
75347305
74272875
74253159
75386394
75369912
75337378
75095685
75266913
74637124
74154283
74144009
74320310
74601513
